Distance,Method,Success,Confidence
14.0,DAE Filter (With DAE),0,0.1605064421892166
14.0,Standard (No DAE),0,0.0722997710108757
14.0,DAE Filter (With DAE),0,0.09224008768796921
14.0,Standard (No DAE),0,0.08151239156723022
14.0,DAE Filter (With DAE),0,0.09638959914445877
14.0,Standard (No DAE),0,0.1089029312133789
14.0,DAE Filter (With DAE),0,0.13078071177005768
14.0,Standard (No DAE),0,0.09700743854045868
14.0,DAE Filter (With DAE),0,0.13831636309623718
14.0,Standard (No DAE),0,0.1137852817773819
14.0,DAE Filter (With DAE),0,0.15924327075481415
14.0,Standard (No DAE),0,0.13749733567237854
14.0,DAE Filter (With DAE),0,0.17746983468532562
14.0,Standard (No DAE),0,0.12382370978593826
14.0,DAE Filter (With DAE),0,0.1514160931110382
14.0,Standard (No DAE),0,0.10081279277801514
14.0,DAE Filter (With DAE),0,0.12976714968681335
14.0,Standard (No DAE),0,0.07462219893932343
14.0,DAE Filter (With DAE),0,0.08742259442806244
14.0,Standard (No DAE),0,0.09240962564945221
14.0,DAE Filter (With DAE),0,0.11867085099220276
14.0,Standard (No DAE),0,0.1285836547613144
14.0,DAE Filter (With DAE),0,0.17456510663032532
14.0,Standard (No DAE),0,0.11554380506277084
14.0,DAE Filter (With DAE),0,0.14840611815452576
14.0,Standard (No DAE),0,0.1312505304813385
14.0,DAE Filter (With DAE),0,0.15673132240772247
14.0,Standard (No DAE),0,0.10056085884571075
14.0,DAE Filter (With DAE),0,0.1354588121175766
14.0,Standard (No DAE),0,0.06215070188045502
14.0,DAE Filter (With DAE),0,0.08950655162334442
14.5,Standard (No DAE),0,0.11495789140462875
14.5,DAE Filter (With DAE),0,0.15245218575000763
14.5,Standard (No DAE),0,0.09670666605234146
14.5,DAE Filter (With DAE),0,0.13770021498203278
14.5,Standard (No DAE),0,0.10259667038917542
14.5,DAE Filter (With DAE),0,0.13648450374603271
14.5,Standard (No DAE),0,0.16265805065631866
14.5,DAE Filter (With DAE),0,0.20571599900722504
14.5,Standard (No DAE),0,0.09897423535585403
14.5,DAE Filter (With DAE),0,0.11713498085737228
14.5,Standard (No DAE),0,0.09758251905441284
14.5,DAE Filter (With DAE),0,0.11797363311052322
14.5,Standard (No DAE),0,0.09094343334436417
14.5,DAE Filter (With DAE),0,0.10737786442041397
14.5,Standard (No DAE),0,0.13564564287662506
14.5,DAE Filter (With DAE),0,0.18162329494953156
14.5,Standard (No DAE),1,0.07753866910934448
14.5,DAE Filter (With DAE),0,0.09132703393697739
14.5,Standard (No DAE),0,0.11829843372106552
14.5,DAE Filter (With DAE),0,0.15654538571834564
14.5,Standard (No DAE),0,0.1260700672864914
14.5,DAE Filter (With DAE),0,0.16432814300060272
14.5,Standard (No DAE),0,0.12584272027015686
14.5,DAE Filter (With DAE),0,0.16256068646907806
14.5,Standard (No DAE),0,0.15351787209510803
14.5,DAE Filter (With DAE),0,0.19879962503910065
14.5,Standard (No DAE),0,0.08097422122955322
14.5,DAE Filter (With DAE),0,0.09564828127622604
14.5,Standard (No DAE),0,0.1262025386095047
14.5,DAE Filter (With DAE),0,0.15143825113773346
14.5,Standard (No DAE),0,0.1379694938659668
14.5,DAE Filter (With DAE),0,0.17247481644153595
14.5,Standard (No DAE),0,0.07509632408618927
14.5,DAE Filter (With DAE),0,0.09397876262664795
14.5,Standard (No DAE),0,0.10393574833869934
14.5,DAE Filter (With DAE),0,0.14270314574241638
14.5,Standard (No DAE),0,0.12180547416210175
14.5,DAE Filter (With DAE),0,0.16600516438484192
14.5,Standard (No DAE),0,0.06416023522615433
14.5,DAE Filter (With DAE),0,0.08551308512687683
14.5,Standard (No DAE),0,0.10855574160814285
14.5,DAE Filter (With DAE),0,0.1426464170217514
14.5,Standard (No DAE),0,0.07740043848752975
14.5,DAE Filter (With DAE),0,0.09203167259693146
14.5,Standard (No DAE),0,0.0971231684088707
14.5,DAE Filter (With DAE),0,0.1335180103778839
14.5,Standard (No DAE),0,0.1372988522052765
14.5,DAE Filter (With DAE),0,0.18776746094226837
14.5,Standard (No DAE),0,0.1893211305141449
14.5,DAE Filter (With DAE),0,0.23456741869449615
14.5,Standard (No DAE),0,0.13075482845306396
14.5,DAE Filter (With DAE),0,0.16233086585998535
14.5,Standard (No DAE),0,0.16325965523719788
14.5,DAE Filter (With DAE),0,0.20072783529758453
14.5,Standard (No DAE),0,0.10854914784431458
14.5,DAE Filter (With DAE),0,0.14056465029716492
14.5,Standard (No DAE),0,0.09507432579994202
14.5,DAE Filter (With DAE),0,0.12383795529603958
14.5,Standard (No DAE),0,0.10389801859855652
14.5,DAE Filter (With DAE),0,0.12128543853759766
14.5,Standard (No DAE),0,0.07699668407440186
14.5,DAE Filter (With DAE),0,0.09523240476846695
14.5,Standard (No DAE),0,0.11265533417463303
14.5,DAE Filter (With DAE),0,0.1457967460155487
14.5,Standard (No DAE),0,0.10120115429162979
14.5,DAE Filter (With DAE),0,0.11911585181951523
14.5,Standard (No DAE),0,0.15344484150409698
14.5,DAE Filter (With DAE),0,0.18260416388511658
14.5,Standard (No DAE),0,0.11146052181720734
14.5,DAE Filter (With DAE),0,0.15620693564414978
14.5,Standard (No DAE),0,0.14792931079864502
14.5,DAE Filter (With DAE),0,0.18591129779815674
14.5,Standard (No DAE),0,0.07284733653068542
